,Class Prefix,Class Number,Class title,Class day,start_time,finish_time,Class instructor,Class location
2906,SPAN,421W-1,Mexican National Cinema,TuTh,1:00pm,2:15pm,Monica Blizzard,North Decatur Building 111
2907,SPAN,423-1,Madrid Barcelona New York,MW,1:00pm,2:15pm,Hazel Gold,Callaway Center S501
2908,SPAN,485-1,Topics in Hispanic Culture,TuTh,11:30am,12:45pm,Jose Quiroga,MODERN LANGUAGE_128
2909,SPAN,485-2,Topics in Hispanic Culture,MW,4:00pm,5:15pm,David Nichols,Candler Library 122
2910,SPAN,312-1,Theatre Film  Performing Art,TuTh,11:30am,12:45pm,Salvador Raggio,Seney Hall 310 Oxford
2911,SPAN,312-2,Theatre Film  Performing Art,TuTh,1:00pm,2:15pm,Salvador Raggio,Seney Hall 310 Oxford
2912,EAS,190-1,Freshmen Seminar,TuTh,8:30am,9:45am,Cheryl Crowley,Emerson Chemistry Bldg. E103
2913,EAS,228-1,Asian American History,TuTh,4:00pm,5:15pm,Chris Suh,New Psyc Bldg 230 (36 Eagle Ro
2914,EAS,250-1,Introduction to East Asian Studies,MW,11:30am,12:45pm,Hwisang Cho,New Psyc Bldg 235 (36 Eagle Ro
2915,EAS,260-1,East Asia 1500 to Present,MW,1:00pm,2:15pm,Hwisang Cho,White Hall 112
2916,EAS,317-1,East Asian Buddhism,MW,1:00pm,2:15pm,Wei Wu,Candler Library 122
2917,EAS,385-1,Special Topics East Asian Studies,TuTh,11:30am,12:45pm,Not Listed,Registrar Room Pool Requested
2918,EAS,450W-1,Seminar in East Asian Studies,MW,2:30pm,3:45pm,Guangchen Chen,Anthropology Building 105
2926,MESAS,100-1,Introduction to Middle Eastern Civilizations,TuTh,2:30pm,3:45pm,Craig Perry,White Hall 101
2927,MESAS,102-1,Introduction to South Asian Civilizations,TuTh,10:00am,11:15am,Harshita Kamath,Callaway Center C101
2928,MESAS,190-1,Freshmen Seminar in MESAS,MW,10:00am,11:15am,Geoffrey Levin,Callaway Center N118
2929,MESAS,190-2,Freshmen Seminar in MESAS,TuTh,4:00pm,5:15pm,Brajesh Samarth,Callaway Center S102
2930,MESAS,190-3,Freshmen Seminar in MESAS,MW,4:00pm,5:15pm,Hossein Samei,Callaway Center S103
2931,MESAS,190-4,Freshmen Seminar in MESAS,MW,11:30am,12:45pm,Vincent Cornell,Candler Library 124
2932,MESAS,190-5,Freshmen Seminar in MESAS,MW,10:00am,11:15am,Ruby Lal,New Psyc Bldg 393 (36 Eagle Ro
2933,MESAS,190-6,Freshmen Seminar in MESAS,M,2:30pm,5:15pm,Craig Perry,Callaway Center N204
2934,MESAS,240-1,Conversational Tibetan,TuTh,3:00pm,3:50pm,Tsepak Rigzin,New Psyc Bldg 220 (36 Eagle Ro
2935,MESAS,244W-1,The Quran,MW,1:00pm,2:15pm,Devin Stewart,New Psyc Bldg 250 (36 Eagle Ro
2936,MESAS,254-1,From Pearls to Petroleum,MW,1:00pm,2:15pm,Roxani Margariti,New Psyc Bldg 235 (36 Eagle Ro
2937,MESAS,270-1,Special Topics MESAS200 Level,TuTh,10:00am,11:15am,Yacine Addoun,Ignatius Few Building_129
2938,MESAS,270-2,Special Topics MESAS200 Level,TuTh,1:00pm,2:15pm,Yacine Addoun,Tarbutton Hall 105
2939,MESAS,270-3,Special Topics MESAS200 Level,MW,11:30am,12:45pm,Geoffrey Levin,Callaway Center N118
2940,MESAS,270-4,Special Topics MESAS200 Level,TuTh,11:30am,12:45pm,Petra Creamer,1462 Clifton Rd 100C
2941,MESAS,300W-1,Beyond Borders Imagine MESA,MW,4:00pm,5:15pm,Roxani Margariti,New Psyc Bldg 225 (36 Eagle Ro
2942,MESAS,319-1,Media Islam and Social Movements,TuTh,4:00pm,5:15pm,Sam Cherribi,Anthropology Building 303
2943,MESAS,330-1,Tibetan Culture,MW,1:00pm,2:15pm,Tsepak Rigzin,Callaway Center C101
2944,MESAS,348W-1,IsraeliPalestinian Literature,MW,2:30pm,3:45pm,Ofra Yeglin,New Psyc Bldg 225 (36 Eagle Ro
2945,MESAS,353-1,PolEconof MEast  N Africa,TuTh,5:30pm,6:45pm,Sam Cherribi,Anthropology Building 303
2946,MESAS,370-1,Special Topics MESAS300 Level,TuTh,11:30am,12:45pm,Courtney Freer,Anthropology Building 303
2947,MESAS,370-2,Special Topics MESAS300 Level,TuTh,2:30pm,3:45pm,Courtney Freer,White Hall 206
2948,MESAS,375W-1,Topics In Jewish Literature,MW,11:30am,12:45pm,Ofra Yeglin,Anthropology Building 105
2949,MESAS,378W-1,Caste,TuTh,1:00pm,2:15pm,Harshita Kamath,Woodruff Library 422
2950,MESAS,430-1,Gender Sexuality Islam,MW,2:30pm,3:45pm,Scott Kugle,Callaway Center S103
2951,MESAS,466W-1,India The Home and the World,W,1:00pm,3:45pm,Gyanendra Pandey,Bowden Hall 323
2953,TBT,101-1,Elementary Tibetan I,TuTh,10:00am,10:50am,Tsepak Rigzin,Online/Tarbutton Hall 218
2954,RP,648-800,Readings Psychology of Religion,MTuWThF,9:00am,2:00pm,Keith Menhinick,Rita Anne Rollins Building_322
2955,SR,593-1,Religion  Health Sexual  Reproductive Health,M,1:00pm,4:00pm,John Blevins,TBA
2956,SR,601-1,Sociology Of Religion,M,2:30pm,5:30pm,Jonathan Calvillo,Rita Anne Rollins Building_421
2957,SR,613-1,Gender In US Religion,MW,2:30pm,3:50pm,Nichole Phillips,Rita Anne Rollins Building_322
2958,SR,623-1,Religion in Urban Landscape,Th,2:30pm,5:30pm,Jonathan Calvillo,Rita Anne Rollins Building_447
2960,SR,645-1,Race Class and the Making of American Religion,M,2:30pm,4:30pm,Marla Frederick,Online
2961,SR,665-1,Catholicism in America Migration Transnationalism  Devotion,W,1:00pm,4:00pm,Susan Reynolds,Rita Anne Rollins Building_549
2962,DANC,121R-1,Ballet Dance I Introduction,TuTh,10:00am,11:15am,Angela Harris,Woodruff PE Center- Dance Stud
2963,DANC,121R-2,Ballet Dance I Introduction,TuTh,11:30am,12:45pm,Angela Harris,Woodruff PE Center- Dance Stud
2964,DANC,123R-1,Contemporary Modern Dance I Introduction,TuTh,2:30pm,3:45pm,Kristin ONeal,Schwartz Center Studio 255
2965,DANC,124R-1,Jazz Dance I Introduction,MW,1:00pm,2:15pm,Tara Myers,Schwartz Center Studio 255
2966,DANC,150R-1,Movement Improvisation,TuTh,4:00pm,5:15pm,Kristin ONeal,Schwartz Center Studio 255
2967,DANC,150R-2,Movement Improvisation,MW,10:00am,11:15am,Lori Teague,Woodruff PE Center- Dance Stud
2968,DANC,190-1,Freshman Seminar,MW,11:30am,12:45pm,George Staib,Cox Computer Classroom 230A
2974,DANC,212R-1,Topics in Dance Technique,MW,4:00pm,5:15pm,Maho Ishiguro,Rich Building 117-Dance Studio
2975,DANC,215R-1,Kuchipudi,MW,10:00am,11:15am,Sasikala Penumarthi,Schwartz Center Studio 255
2976,DANC,221R-1,Ballet Dance II Advanced Beginning,TuTh,10:00am,11:15am,George Staib,Schwartz Center Studio 255
2977,DANC,222R-1,HipHop beginningintermediate,TuTh,2:30pm,3:45pm,Julio Medina,Woodruff PE Center- Dance Stud
2978,DANC,223R-1,Contemporary Modern Dance II Advanced Beginning,MW,11:30am,12:45pm,Kristin ONeal,Woodruff PE Center- Dance Stud
2979,DANC,224R-1,Jazz Dance II Advanced Beginning,MW,2:30pm,3:45pm,Tara Myers,Schwartz Center Studio 255
2980,DANC,226-1,Topics in Somatic Practices,MW,10:00am,11:15am,Mara Mandradjieff,Rich Building 117-Dance Studio
2981,DANC,226-2,Topics in Somatic Practices,TuTh,2:30pm,3:45pm,Not Listed,Rich Building 117-Dance Studio
2982,DANC,228-1,HipHop Dance and Identity,TuTh,1:00pm,2:15pm,Julio Medina,Woodruff PE Center- Dance Stud
2983,DANC,243-1,Arts Administration,F,1:00pm,3:45pm,Ariel Fristoe,Rich Building 201
2984,DANC,250-1,Choreography I,MW,4:00pm,5:15pm,Gregory Catellier,Woodruff PE Center- Dance Stud
2985,DANC,321R-1,Ballet Dance III Intermediate,TuTh,11:30am,12:45pm,Mara Mandradjieff,Schwartz Center Studio 255
2986,DANC,322R-1,HipHop intermediateadvanced,TuTh,4:00pm,5:15pm,Julio Medina,Woodruff PE Center- Dance Stud
2987,DANC,323R-1,Contemporary Modern Dance III Intermediate,MWF,1:00pm,2:15pm,George Staib,Woodruff PE Center- Dance Stud
2988,DANC,324R-1,Jazz Dance III Intermediate,MW,4:00pm,5:15pm,Tara Myers,Schwartz Center Studio 255
2989,DANC,329-1,Art as Work Self Community and Practice,MW,11:30am,12:45pm,Sally Radell,Cox Computer Classroom 230B
2990,DANC,330-1,Dance Pedagogy,TuTh,10:00am,11:15am,Lori Teague,Rich Building 117-Dance Studio
2991,DANC,385W-1,Spec TopicsDance  Mvmnt Studies,MW,1:00pm,2:15pm,Mara Mandradjieff,Cox Computer Classroom 230B
2992,DANC,421R-1,Ballet Dance IV Advanced,TuTh,1:00pm,2:15pm,Mara Mandradjieff,Schwartz Center Studio 255
2993,DANC,423R-1,Contemporary Modern Dance IV Advanced,MWF,2:30pm,3:45pm,George Staib,Woodruff PE Center- Dance Stud
2995,DANC,492R-1,Spec ProjTechnical Production,F,11:30am,12:45pm,Gregory Catellier,Schwartz Center Studio 255
3002,SUST,201-1,Foundations of Sustainability,TuTh,11:30am,12:45pm,John Sitter,MODERN LANGUAGE_330
3004,ARTHIST,101-1,Art Culture Context I,MW,11:30am,12:20pm,Linda Merrill,White Hall 205
3005,ARTHIST,101-2,Art Culture Context I,Th,10:00am,10:50am,Not Listed,Carlos Hall 211
3006,ARTHIST,101-5,Art Culture Context I,Th,11:30am,12:20pm,Not Listed,Carlos Hall 211
3007,ARTHIST,101-7,Art Culture Context I,Th,1:00pm,1:50pm,Not Listed,Carlos Hall 211
3008,ARTHIST,101-8,Art Culture Context I,Th,2:30pm,3:20pm,Not Listed,Callaway Center S103
3009,ARTHIST,101-9,Art Culture Context I,F,10:00am,10:50am,Not Listed,Carlos Hall 211
3010,ARTHIST,101-11,Art Culture Context I,F,11:30am,12:20pm,Not Listed,Carlos Hall 211
3011,ARTHIST,101-12,Art Culture Context I,F,1:00pm,1:50pm,Not Listed,Carlos Hall 212
3012,ARTHIST,103-1,Understanding Architecture,MW,4:00pm,5:15pm,Not Listed,Atwood Chemistry Bldg. 316
3013,ARTHIST,210-1,Introduction to Graphics  CAD,Tu,6:00pm,9:00pm,Not Listed,Math & Science Center E301A
3014,ARTHIST,212-1,Introto Digital Art History,F,11:30am,1:30pm,Nicole Corrigan,Math & Science Center E301A
3015,ARTHIST,213-1,Ancient Egypt Art 3000  1550BC,TuTh,1:00pm,2:15pm,Rune Nyord,Candler Library 101
3016,ARTHIST,221-1,Art  Architecture of Ancient Greece,TuTh,10:00am,11:15am,Andrew Ward,Candler Library 101
3017,ARTHIST,233-1,Introducing Medieval Buildings,MW,1:00pm,2:15pm,Elizabeth Pastan,White Hall 103
3018,ARTHIST,243-1,Arts Administration,F,1:00pm,3:45pm,Ariel Fristoe,Rich Building 201
3019,ARTHIST,252-1,European Painting 15901789,TuTh,4:00pm,5:15pm,Annie Maloney,Tarbutton Hall 106
3020,ARTHIST,265-1,Europe in the 20th Century,TuTh,11:30am,12:45pm,Raquel Belden,White Hall 103
3021,ARTHIST,329-1,Topics Art of Class Antiquity,MW,1:00pm,2:15pm,Eric Varner,Carlos Hall 212
3022,ARTHIST,349RW-1,Spec StudRenaissance Art History,TuTh,10:00am,11:15am,Jean Campbell,Carlos Hall 212
3023,ARTHIST,355-1,Historical Arts of Africa,TuTh,11:30am,12:45pm,Kyrah Daniels,Emerson Chemistry Bldg. E102
3024,ARTHIST,369R-1,Spec Stud19th20th Cent Art,TuTh,2:30pm,3:45pm,Lisa Lee,Callaway Center S105
3025,ARTHIST,387-1,Issues in Art Conservation,Th,1:00pm,3:45pm,Renee Stein,Carlos Museum Tate
3027,ARTHIST,470RW-1,SemAncient MediterrAnatolian Art,M,2:30pm,5:15pm,Rune Nyord,Carlos Hall Conference
3028,ARTHIST,470RW-2,SemAncient MediterrAnatolian Art,Tu,1:00pm,3:45pm,Andrew Ward,Carlos Hall Conference
3029,ARTHIST,475RW-1,SemMedEuroRenaisBaroque Art,Th,10:00am,12:45pm,Elizabeth Pastan,Carlos Hall Conference
3030,ARTHIST,480RW-1,SemLate18th Cont EurAm Art,Tu,10:00am,12:45pm,Lisa Lee,Carlos Hall Conference
3031,ARTHIST,590R-1,Seminar in Methods of Art Historical Research,W,5:15pm,8:00pm,Todd Cronan,Carlos Hall Conference
3032,ARTHIST,592G-1,ConservationCultural Properties,Th,1:00pm,3:45pm,Renee Stein,Carlos Museum Tate
3033,ARTHIST,592H-1,Intro ComputerAided Design,Tu,6:00pm,9:00pm,Not Listed,Math & Science Center E301A
3036,ARTHIST,719R-1,Seminar Ancient Egypt ArtArch,M,2:30pm,5:15pm,Rune Nyord,Carlos Hall Conference
3037,ARTHIST,729-1,Seminar Classical ArtArchitect,Tu,1:00pm,3:45pm,Eric Varner,Carlos Museum Tate
3038,ARTHIST,739R-1,Seminar Medieval ArtArchitect,Th,10:00am,12:45pm,Elizabeth Pastan,Carlos Hall Conference
3039,ARTHIST,775R-1,Seminar ModContemp ArtArch,Tu,10:00am,12:45pm,Lisa Lee,Carlos Hall Conference
3040,ARTHIST,790-1,Grad TutorialTeaching Art History,W,1:00pm,2:50pm,Not Listed,Carlos Hall Conference
3053,RLE,780-1,Moral Agency Under Constraint,F,9:30am,12:30pm,Ellen Marshall,Emerson Chemistry Bldg. E504
3055,ECS,101-1,Emory Edge,W,8:30am,9:20am,Shari Obrentz,Math & Science Center N301
3056,ECS,101-2,Emory Edge,W,8:30am,9:20am,Shari Obrentz,Anthropology Building 105
3057,ECS,101-3,Emory Edge,W,8:30am,9:20am,Shari Obrentz,Bowden Hall 116
3058,ECS,101-4,Emory Edge,W,8:30am,9:20am,Shari Obrentz,Anthropology Building 107
3059,ECS,101-5,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,White Hall 111
3060,ECS,101-6,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,Math & Science Center W301
3061,ECS,101-7,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,Emerson Chemistry Bldg. E102
3062,ECS,101-8,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,Math & Science Center N301
3063,ECS,101-9,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,Callaway Center S102
3064,ECS,101-10,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,Anthropology Building 107
3065,ECS,101-11,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,Math & Science Center W303
3066,ECS,101-12,Emory Edge,W,4:00pm,4:50pm,Shari Obrentz,Math & Science Center W307C
3067,ECS,101-13,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Bowden Hall 118
3068,ECS,101-14,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Tarbutton Hall 111
3069,ECS,101-15,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Callaway Center C203
3070,ECS,101-16,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Emerson Chemistry Bldg. E363
3071,ECS,101-17,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Anthropology Building 107
3072,ECS,101-18,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Math & Science Center W307C
3073,ECS,101-19,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Math & Science Center N301
3074,ECS,101-20,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Callaway Center S102
3075,ECS,101-21,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Math & Science Center W307C
3076,ECS,101-22,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Anthropology Building 107
3077,ECS,101-23,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Math & Science Center N301
3078,ECS,101-24,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Math & Science Center N302
3079,ECS,101-25,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Anthropology Building 105
3080,ECS,101-26,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Math & Science Center N301
3081,ECS,101-27,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Woodruff Library 875
3082,ECS,101-28,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,New Psyc Bldg 235 (36 Eagle Ro
3083,ECS,101-29,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Callaway Center S103
3084,ECS,101-30,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Tarbutton Hall 111
3085,ECS,101-31,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Math & Science Center W307C
3086,ECS,101-32,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,New Psyc Bldg 225 (36 Eagle Ro
3087,ECS,101-33,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,New Psyc Bldg 220 (36 Eagle Ro
3088,ECS,101-34,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Anthropology Building 105
3089,ECS,101-35,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Emerson Chemistry Bldg. E363
3090,ECS,101-36,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Emerson Chemistry Bldg. E102
3091,ECS,101-37,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Callaway Center S103
3092,ECS,101-38,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Candler Library 124
3093,ECS,101-39,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Anthropology Building 105
3094,ECS,101-40,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Math & Science Center W307C
3095,ECS,101-41,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Math & Science Center N302
3096,ECS,101-42,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Math & Science Center N301
3097,ECS,101-43,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Tarbutton Hall 120A
3098,ECS,101-44,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Callaway Center C203
3099,ECS,101-45,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Anthropology Building 105
3100,ECS,101-46,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N302
3101,ECS,101-47,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N301
3102,ECS,101-48,Emory Edge,F,9:00am,9:50am,Shari Obrentz,White Hall 103
3103,ECS,101-49,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N304
3104,ECS,101-50,Emory Edge,F,9:00am,9:50am,Shari Obrentz,White Hall 111
3105,ECS,101-51,Emory Edge,F,9:00am,9:50am,Shari Obrentz,White Hall 102
3106,ECS,101-52,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N306
3107,ECS,101-53,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Anthropology Building 107
3108,ECS,101-54,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Tarbutton Hall 120A
3109,ECS,101-55,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Tarbutton Hall 111
3110,ECS,101-56,Emory Edge,F,10:00am,10:50am,Shari Obrentz,New Psyc Bldg 235 (36 Eagle Ro
3111,ECS,101-57,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Math & Science Center W303
3112,ECS,101-58,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Anthropology Building 105
3113,ECS,101-59,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Anthropology Building 107
3114,ECS,101-60,Emory Edge,F,10:00am,10:50am,Shari Obrentz,New Psyc Bldg 220 (36 Eagle Ro
3115,ECS,101-61,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Math & Science Center N301
3116,ECS,101-62,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Rich Building 104
3117,ECS,101-63,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Emerson Chemistry Bldg. E363
3118,ECS,101-64,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Emerson Chemistry Bldg. E102
3119,ECS,101-65,Emory Edge,F,11:00am,11:50am,Shari Obrentz,White Hall 102
3120,ECS,101-66,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Math & Science Center N301
3121,ECS,101-67,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Callaway Center S103
3122,ECS,101-68,Emory Edge,F,11:00am,11:50am,Shari Obrentz,White Hall 111
3123,ECS,101-69,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Anthropology Building 107
3124,ECS,101-70,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Tarbutton Hall 120A
3125,ECS,101-71,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Callaway Center C203
3126,ECS,101-72,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Bowden Hall 116
3127,ECS,101-73,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Math & Science Center N301
3128,ECS,101-74,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Anthropology Building 107
3129,ECS,101-75,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Anthropology Building 105
3130,ECS,101-76,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Callaway Center S103
3131,ECS,101-77,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Math & Science Center W307C
3132,ECS,101-78,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Anthropology Building 107
3133,ECS,101-79,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Anthropology Building 105
3134,ECS,101-80,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Math & Science Center N304
3135,ECS,101-81,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Math & Science Center N301
3136,ECS,101-82,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Math & Science Center W307C
3137,ECS,101-83,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Callaway Center C101
3138,ECS,102-1,The Liberal Arts Edge,Tu,2:30pm,3:20pm,Robyn Clarke,New Psyc Bldg 250 (36 Eagle Ro
3139,ECS,201-1,Emory Edge Transfers,F,11:00am,11:50am,Kimber Clark,Anthropology Building 105
3140,ECS,300R-1,Honor Council Practicum,M,5:30pm,7:15pm,Blaire Wilson,Candler Library 114
3141,ECS,400R-1,Honor Council Advanced Practicum,M,5:30pm,7:15pm,Blaire Wilson,Candler Library 114
3142,M,670-1,Missiology in Ecumenical and Global Perspectives,Th,1:00pm,2:20pm,Luis Souza,Online
3144,M,698-1,Special Topics in Mission,TuTh,1:00pm,2:20pm,Richard Darr,Rita Anne Rollins Building_401
3146,MSP,501-1,Ethical Issues in Pharmacology,W,3:30pm,4:30pm,Michael Kuhar,Rollins Building 5052
3147,MSP,570R-1,Introductory Graduate Seminar,M,12:00pm,1:15pm,Nael McCarty,1462 Clifton Rd 109
3149,MSP,790R-1,Advanced Graduate Seminar,M,12:00pm,1:15pm,Nael McCarty,TBA
3151,ECON,101-1,Principles of Microeconomics,TuTh,10:00am,11:15am,Hashem Dezhbakhsh,Anthropology Building 303
3152,ECON,101-2,Principles of Microeconomics,MW,1:00pm,2:15pm,Hugo Mialon,Anthropology Building 303
3153,ECON,101-3,Principles of Microeconomics,MW,11:30am,12:45pm,Shomu Banerjee,Anthropology Building 303
3154,ECON,101-4,Principles of Microeconomics,TuTh,4:00pm,5:15pm,Katie Leinenbach,Rich Building 211
3155,ECON,112-1,Principles of Macroeconomics,MW,2:30pm,3:45pm,Nelson Lind,White Hall 112
3156,ECON,112-2,Principles of Macroeconomics,MW,1:00pm,2:15pm,Musa Ayar,White Hall 207
3157,ECON,112-3,Principles of Macroeconomics,TuTh,11:30am,12:45pm,Noah MacDonald,Callaway Center S103
3158,ECON,112-4,Principles of Macroeconomics,MW,5:30pm,6:45pm,Jung Kim,Rich Building 211
3159,ECON,190-1,Freshman SeminarEconomics,TuTh,2:30pm,3:45pm,David McMillon,Bowden Hall 118
3160,ECON,190-3,Freshman SeminarEconomics,MW,10:00am,11:15am,Melvin Ayogu,Bowden Hall 116
3161,ECON,201-1,Intermediate Microeconomics,TuTh,8:30am,9:45am,Teddy Kim,White Hall 102
3162,ECON,201-2,Intermediate Microeconomics,MW,4:00pm,5:40pm,Shomu Banerjee,White Hall 110
3163,ECON,201-3,Intermediate Microeconomics,TuTh,10:00am,11:15am,Maria Arbatskaya,White Hall 111
3164,ECON,212-1,Intermediate Macroeconomics,TuTh,4:00pm,5:15pm,Not Listed,Callaway Center C101
3165,ECON,212-2,Intermediate Macroeconomics,MW,2:30pm,3:45pm,Kaiji Chen,White Hall 207
3166,ECON,212-3,Intermediate Macroeconomics,MW,1:00pm,2:15pm,Vivian Yue,Atwood Chemistry Bldg. 215
3167,ECON,215-1,Stocks Bonds  Financial Markets,MW,2:30pm,3:45pm,Musa Ayar,White Hall 102
3168,ECON,215-2,Stocks Bonds  Financial Markets,TuTh,10:00am,11:15am,Kelli Lanier,White Hall 112
3169,ECON,220-LAB1,Probability and Statistics for Economists,F,3:00pm,3:50pm,Hau Nguyen,White Hall 111
3170,ECON,220-LAB2,Probability and Statistics for Economists,F,10:00am,10:50am,Hau Nguyen,White Hall 111
3171,ECON,220-LAB3,Probability and Statistics for Economists,F,2:00pm,2:50pm,Hau Nguyen,White Hall 111
3172,ECON,220-1,Probability and Statistics for Economists,TuTh,2:30pm,3:45pm,Hau Nguyen,White Hall 103
3173,ECON,220-2,Probability and Statistics for Economists,MW,8:30am,9:45am,Paloma Moyano,White Hall 112
3174,ECON,220-3,Probability and Statistics for Economists,MW,2:30pm,3:45pm,Jong Kim,White Hall 103
3175,ECON,231-1,Introduction to Global Trade and Finance,MW,8:30am,9:45am,Tom Smith,White Hall 102
3176,ECON,309W-1,Contemporary Economic Issues,MWF,10:00am,10:50am,Kaushik Mukhopadhaya,Bowden Hall 118
3177,ECON,310-1,Experimental Economics,TuTh,8:30am,9:45am,Kelli Lanier,Rich Building 211
3178,ECON,320-LAB1,Econometrics,F,11:00am,11:50am,Paloma Moyano,White Hall 110
3179,ECON,320-LAB2,Econometrics,F,9:00am,9:50am,Paloma Moyano,White Hall 110
3180,ECON,320-LAB3,Econometrics,F,10:00am,10:50am,Paloma Moyano,White Hall 110
3181,ECON,320-1,Econometrics,MW,11:30am,12:45pm,Esfandiar Maasoumi,White Hall 110
3182,ECON,320-2,Econometrics,MW,8:30am,9:45am,Stefan Hoderlein,White Hall 103
3183,ECON,320-3,Econometrics,TuTh,10:00am,11:15am,Zheng Fang,Math & Science Center N304
3184,ECON,333-1,Financial Economics,TuTh,1:00pm,2:15pm,Not Listed,North Decatur Building 155
